,Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total)
1,Steven Adams,2018-19,2694,45.043,2201,0.969,5981
2,Marc Gasol,2018-19,2430,38.762,2015,0.881,6269
3,Nikola Jokic,2019-20,2419,40.601,2037,0.991,5958
4,Nikola Jokic,2018-19,2206,36.337,1860,0.949,6071
5,Nikola Jokic,2020-21,2194,38.640,1867,0.970,5678
6,Marcin Gortat,2016-17,2135,36.022,1775,0.943,5927
7,Deandre Ayton,2020-21,2131,36.716,1815,0.958,5804
8,Brook Lopez,2018-19,2105,35.964,1816,0.899,5853
9,LaMarcus Aldridge,2018-19,2096,35.556,1754,0.933,5895
10,Andre Drummond,2018-19,2036,36.429,1714,0.961,5589
11,Andre Drummond,2015-16,2003,36.544,1693,0.923,5481
12,Brook Lopez,2020-21,1970,36.719,1686,0.978,5365
13,Nikola Vucevic,2018-19,1966,37.498,1669,1.004,5243
14,Rudy Gobert,2019-20,1939,36.807,1641,0.853,5268
15,Rudy Gobert,2016-17,1926,34.222,1639,0.894,5628
16,Karl-Anthony Towns,2017-18,1882,31.005,1617,0.970,6070
17,DeAndre Jordan,2016-17,1878,33.512,1602,0.860,5604
18,Rudy Gobert,2018-19,1851,33.208,1572,0.864,5574
19,DeAndre Jordan,2014-15,1835,28.309,1584,0.877,6482
20,Myles Turner,2018-19,1832,40.442,1543,0.939,4530
21,Joel Embiid,2018-19,1815,35.512,1515,0.915,5111
22,Marc Gasol,2016-17,1807,34.373,1503,0.903,5257
23,Steven Adams,2017-18,1805,33.726,1493,0.907,5352
24,Hassan Whiteside,2015-16,1802,38.870,1539,0.846,4636
25,Myles Turner,2016-17,1798,34.092,1551,0.883,5274
26,Andre Drummond,2017-18,1774,33.907,1501,0.953,5232
27,Dwight Howard,2017-18,1771,35.406,1505,0.934,5002
28,Nikola Vucevic,2020-21,1767,37.091,1526,0.996,4764
29,DeAndre Jordan,2015-16,1757,31.641,1522,0.829,5553
30,Pau Gasol,2014-15,1756,30.292,1553,0.857,5797
31,Rudy Gobert,2020-21,1736,33.117,1492,0.853,5242
32,Hassan Whiteside,2016-17,1720,35.052,1464,0.910,4907
33,Brook Lopez,2019-20,1720,37.769,1435,0.907,4554
34,Steven Adams,2016-17,1720,33.340,1440,0.960,5159
35,Andre Drummond,2016-17,1717,36.516,1447,0.965,4702
36,Ivica Zubac,2020-21,1717,45.030,1449,1.010,3813
37,Willie Cauley-Stein,2018-19,1716,36.287,1418,0.931,4729
38,DeAndre Jordan,2013-14,1711,26.102,1469,0.846,6555
39,Marc Gasol,2017-18,1692,36.146,1395,0.951,4681
40,Marcin Gortat,2014-15,1691,31.297,1423,0.859,5403
41,Joel Embiid,2020-21,1691,42.065,1408,0.902,4020
42,Nikola Vucevic,2019-20,1674,37.299,1407,0.974,4488
43,Marcin Gortat,2017-18,1665,37.424,1381,0.931,4449
44,Dwight Howard,2016-17,1662,35.272,1405,0.911,4712
45,Brook Lopez,2015-16,1660,34.511,1432,0.938,4810
46,Nikola Vucevic,2016-17,1627,37.402,1419,0.878,4350
47,Marc Gasol,2014-15,1622,27.520,1387,0.891,5894
48,Deandre Ayton,2018-19,1622,35.901,1338,0.940,4518
49,Marcin Gortat,2013-14,1619,28.069,1361,0.791,5768
50,Robin Lopez,2016-17,1619,34.113,1408,0.932,4746
51,Serge Ibaka,2018-19,1618,31.738,1379,0.870,5098
52,Dwight Howard,2015-16,1604,32.761,1358,0.899,4896
53,Robin Lopez,2013-14,1602,27.502,1425,0.833,5825
54,Rudy Gobert,2017-18,1586,36.152,1341,0.878,4387
55,Al Jefferson,2013-14,1572,31.321,1334,0.888,5019
56,Marcin Gortat,2015-16,1571,34.414,1325,0.869,4565
57,Enes Freedom,2018-19,1566,36.838,1355,1.021,4251
58,Brook Lopez,2014-15,1561,34.883,1324,0.871,4475
59,Clint Capela,2018-19,1559,30.149,1343,0.931,5171
60,Al Horford,2018-19,1557,33.255,1310,0.928,4682
61,Jonas Valanciunas,2020-21,1555,37.807,1331,0.951,4113
62,Clint Capela,2020-21,1547,30.841,1350,0.951,5016
63,Brook Lopez,2016-17,1547,33.312,1345,0.930,4644
64,Al Horford,2015-16,1540,25.874,1310,0.869,5952
65,Karl-Anthony Towns,2018-19,1532,29.209,1318,0.899,5245
66,Clint Capela,2017-18,1531,30.144,1329,0.936,5079
67,Montrezl Harrell,2018-19,1522,30.847,1293,0.957,4934
68,John Henson,2017-18,1513,37.665,1249,0.881,4017
69,Greg Monroe,2015-16,1499,33.091,1229,0.954,4530
70,Tim Duncan,2013-14,1499,26.559,1337,0.855,5644
71,Andre Drummond,2014-15,1489,30.989,1295,0.903,4805
72,Joel Embiid,2017-18,1488,34.113,1264,0.867,4362
73,Steven Adams,2015-16,1485,29.106,1266,0.819,5102
74,Pau Gasol,2015-16,1484,32.666,1300,0.829,4543
75,DeAndre Jordan,2017-18,1477,30.204,1286,0.933,4890
76,Roy Hibbert,2013-14,1473,26.612,1273,0.844,5535
77,Robin Lopez,2015-16,1473,34.659,1285,0.904,4250
78,Jusuf Nurkic,2017-18,1447,32.931,1245,0.884,4394
79,Jonas Valanciunas,2014-15,1446,34.201,1256,0.882,4228
80,Greg Monroe,2016-17,1446,37.617,1183,0.916,3844
81,Jonas Valanciunas,2016-17,1445,32.961,1224,0.929,4384
82,Montrezl Harrell,2019-20,1443,34.154,1249,0.936,4225
83,Myles Turner,2019-20,1408,35.350,1152,0.923,3983
84,DeAndre Jordan,2018-19,1408,33.564,1203,0.942,4195
85,Jonas Valanciunas,2019-20,1407,35.299,1212,0.902,3986
86,Hassan Whiteside,2019-20,1407,32.197,1204,0.930,4370
87,Ian Mahinmi,2015-16,1402,35.094,1156,0.816,3995
88,Al Horford,2014-15,1398,25.340,1205,0.871,5517
89,JaVale McGee,2018-19,1396,39.104,1178,0.892,3570
90,Nikola Jokic,2017-18,1395,29.044,1178,0.960,4803
91,Jusuf Nurkic,2018-19,1384,33.731,1153,0.894,4103
92,Jarrett Allen,2019-20,1383,33.584,1164,0.963,4118
93,Kevon Looney,2018-19,1378,34.168,1196,0.931,4033
94,Dwight Howard,2013-14,1365,26.505,1149,0.858,5150
95,Jakob Poeltl,2020-21,1363,35.578,1178,0.984,3831
96,Robin Lopez,2018-19,1362,42.311,1154,0.964,3219
97,Enes Freedom,2020-21,1355,37.103,1150,0.983,3652
98,Daniel Theis,2019-20,1344,32.386,1133,0.930,4150
99,Al Jefferson,2014-15,1342,35.223,1168,0.912,3810
100,Andre Drummond,2019-20,1338,35.939,1140,0.971,3723
101,Robin Lopez,2020-21,1335,43.727,1125,0.950,3053
102,Jarrett Allen,2018-19,1335,28.734,1159,0.942,4646
103,Nikola Vucevic,2014-15,1322,26.837,1139,0.927,4926
104,Andre Drummond,2013-14,1313,25.710,1136,0.944,5107
105,Bismack Biyombo,2015-16,1301,29.846,1105,0.857,4359
106,Myles Turner,2017-18,1297,32.216,1095,0.963,4026
107,Karl-Anthony Towns,2015-16,1297,24.880,1107,0.870,5213
108,Richaun Holmes,2020-21,1290,35.140,1139,0.982,3671
109,Timofey Mozgov,2014-15,1286,25.828,1140,0.813,4979
110,DeMarcus Cousins,2017-18,1282,36.379,1059,0.924,3524
111,Andrew Bogut,2014-15,1281,31.708,1072,0.865,4040
112,Tristan Thompson,2016-17,1278,22.130,1134,0.875,5775
113,Spencer Hawes,2013-14,1276,25.587,1086,0.898,4987
114,Mason Plumlee,2016-17,1275,29.651,1106,0.955,4300
115,Steven Adams,2019-20,1274,33.014,1037,0.959,3859
116,Tim Duncan,2014-15,1269,26.509,1113,0.806,4787
117,Steven Adams,2020-21,1268,38.979,1060,0.990,3253
118,Joel Embiid,2019-20,1264,37.496,1064,0.929,3371
119,Andrew Bogut,2015-16,1256,33.800,1094,0.801,3716
120,Mason Plumlee,2015-16,1252,26.094,1112,0.957,4798
121,Enes Freedom,2017-18,1247,34.467,1098,0.959,3618
122,Kevin Love,2017-18,1245,27.381,1069,0.980,4547
123,Chris Bosh,2013-14,1241,20.721,1027,0.833,5989
124,Nikola Jokic,2016-17,1237,30.296,1093,0.951,4083
125,Pau Gasol,2017-18,1229,32.861,1065,0.907,3740
126,Enes Freedom,2015-16,1221,30.268,1041,0.880,4034
127,Bismack Biyombo,2016-17,1220,34.610,1039,0.931,3525
128,Hassan Whiteside,2018-19,1219,35.842,1026,0.915,3401
129,Omer Asik,2014-15,1216,31.124,1052,0.865,3907
130,Jonas Valanciunas,2013-14,1215,26.107,1034,0.928,4654
131,Domantas Sabonis,2018-19,1215,31.162,993,0.911,3899
132,Brook Lopez,2017-18,1214,33.685,1037,0.932,3604
133,Jonas Valanciunas,2017-18,1213,30.608,1045,0.937,3963
134,DeMarcus Cousins,2015-16,1207,26.035,1074,0.842,4636
135,Nikola Vucevic,2017-18,1206,34.665,1025,0.968,3479
136,Nerlens Noel,2020-21,1203,37.118,1000,0.961,3241
137,Roy Hibbert,2014-15,1200,32.823,1042,0.837,3656
138,Gorgui Dieng,2016-17,1200,23.148,1016,0.934,5184
139,Nikola Vucevic,2015-16,1193,30.126,1023,0.930,3960
140,Ivica Zubac,2019-20,1191,35.081,996,0.929,3395
141,Bam Adebayo,2019-20,1186,19.179,1014,0.973,6184
142,Robin Lopez,2017-18,1185,34.649,1030,0.942,3420
143,DeMarcus Cousins,2014-15,1180,29.500,1036,0.902,4000
144,Aron Baynes,2017-18,1180,32.961,1039,0.853,3580
145,Zaza Pachulia,2016-17,1179,38.366,996,0.874,3073
146,Karl-Anthony Towns,2020-21,1174,33.333,1005,0.936,3522
147,Tyson Chandler,2014-15,1173,24.186,1017,0.848,4850
148,Serge Ibaka,2019-20,1172,32.394,1002,0.916,3618
149,Alex Len,2018-19,1160,34.381,984,0.968,3374
150,Anthony Davis,2016-17,1156,21.041,1010,0.910,5494
151,DeMarcus Cousins,2013-14,1155,26.238,1001,0.898,4402
152,DeMarcus Cousins,2016-17,1155,24.007,971,0.945,4811
153,Cody Zeller,2016-17,1149,33.884,992,0.901,3391
154,Anthony Davis,2018-19,1143,28.959,955,0.958,3947
155,Jonas Valanciunas,2015-16,1142,32.452,990,0.947,3519
156,LaMarcus Aldridge,2019-20,1139,32.432,984,0.966,3512
157,Jarrett Allen,2020-21,1135,30.026,984,1.001,3780
158,Montrezl Harrell,2020-21,1129,34.068,955,0.953,3314
159,LaMarcus Aldridge,2017-18,1129,21.732,965,0.924,5195
160,Dewayne Dedmon,2018-19,1126,33.147,972,0.963,3397
161,Clint Capela,2016-17,1125,30.080,981,0.997,3740
162,Dwight Howard,2019-20,1125,34.884,933,0.944,3225
163,Wendell Carter Jr.,2020-21,1124,39.915,930,0.966,2816
164,Isaiah Stewart,2020-21,1124,38.063,959,0.957,2953
165,Gorgui Dieng,2014-15,1121,26.234,962,0.941,4273
166,Pau Gasol,2016-17,1121,29.672,976,0.945,3778
167,Rudy Gobert,2014-15,1111,27.452,964,0.841,4047
168,Tristan Thompson,2015-16,1108,19.896,971,0.943,5569
169,Roy Hibbert,2015-16,1107,29.694,985,0.983,3728
170,Nerlens Noel,2014-15,1082,23.738,911,0.885,4558
171,Bobby Portis,2020-21,1080,29.605,908,0.941,3648
172,Domantas Sabonis,2017-18,1079,27.589,877,0.888,3911
173,Bam Adebayo,2018-19,1078,27.891,929,0.870,3865
174,Enes Freedom,2016-17,1078,34.529,927,0.980,3122
175,Anthony Davis,2017-18,1077,16.664,912,0.851,6463
176,Thomas Bryant,2018-19,1077,34.552,927,0.958,3117
177,Jared Sullinger,2015-16,1065,26.618,909,0.926,4001
178,Zaza Pachulia,2014-15,1064,30.065,896,0.818,3539
179,Dwight Howard,2020-21,1062,38.548,870,0.931,2755
180,Thon Maker,2017-18,1062,40.030,864,0.950,2653
181,Tyler Zeller,2014-15,1058,29.034,926,0.859,3644
182,Alex Len,2015-16,1058,28.657,920,0.872,3692
183,Zaza Pachulia,2015-16,1052,25.905,902,0.875,4061
184,Derrick Favors,2019-20,1052,39.668,861,0.893,2652
185,Al Horford,2016-17,1049,18.949,902,0.946,5536
186,Cody Zeller,2015-16,1047,27.647,905,0.868,3787
187,Rudy Gobert,2015-16,1041,28.717,904,0.864,3625
188,Marc Gasol,2015-16,1040,30.472,878,0.919,3413
189,Mason Plumlee,2020-21,1038,34.416,907,0.975,3016
190,Bam Adebayo,2020-21,1037,22.836,903,0.911,4541
191,Jakob Poeltl,2017-18,1030,31.024,859,0.889,3320
192,Tristan Thompson,2014-15,1028,18.698,874,0.919,5498
193,Enes Freedom,2013-14,1021,25.398,902,0.920,4020
194,Joakim Noah,2013-14,1020,18.276,889,0.769,5581
195,Alex Len,2017-18,1018,34.947,847,0.908,2913
196,Chris Andersen,2013-14,1015,31.908,840,0.841,3181
197,Marc Gasol,2019-20,1013,35.223,867,0.888,2876
198,Hassan Whiteside,2017-18,1012,34.836,866,0.914,2905
199,Serge Ibaka,2013-14,1011,15.812,875,0.832,6394
200,Jusuf Nurkic,2016-17,1010,35.854,880,0.943,2817
201,Dwight Howard,2014-15,1005,28.382,873,0.876,3541
202,Al Horford,2019-20,1005,22.738,865,0.930,4420
203,Ed Davis,2018-19,1004,32.704,847,0.914,3070
204,Bismack Biyombo,2017-18,998,33.322,843,0.943,2995
205,Alex Len,2016-17,997,31.274,857,0.927,3188
206,Jakob Poeltl,2018-19,994,33.638,857,0.948,2955
207,Mitchell Robinson,2019-20,992,34.113,852,0.920,2908
208,Timofey Mozgov,2013-14,992,27.609,853,0.859,3593
209,  Nene,2016-17,985,34.416,834,0.950,2862
210,Domantas Sabonis,2020-21,983,20.390,834,0.958,4821
211,Miles Plumlee,2013-14,980,25.271,844,0.859,3878
212,Myles Turner,2020-21,977,32.578,847,0.880,2999
213,Domantas Sabonis,2019-20,967,22.209,807,0.938,4354
214,Mason Plumlee,2018-19,967,24.687,825,0.906,3917
215,Andrew Bogut,2013-14,965,27.674,812,0.826,3487
216,Tim Duncan,2015-16,962,28.631,840,0.808,3360
217,DeAndre Jordan,2020-21,961,37.320,850,0.971,2575
218,Kyle O'Quinn,2017-18,959,35.231,795,0.940,2722
219,DeAndre Jordan,2019-20,954,36.791,817,0.908,2593
220,Andre Drummond,2020-21,952,34.656,801,0.994,2747
221,Nikola Vucevic,2013-14,949,26.983,817,0.966,3517
222,Cody Zeller,2019-20,946,36.343,802,1.039,2603
223,Nikola Pekovic,2013-14,946,28.105,821,0.886,3366
224,Marc Gasol,2020-21,946,43.335,776,0.917,2183
225,Alex Len,2020-21,945,41.375,812,0.982,2284
226,Gorgui Dieng,2015-16,942,21.650,812,0.920,4351
227,Richaun Holmes,2019-20,940,37.525,769,0.988,2505
228,Alex Len,2014-15,937,30.511,818,0.876,3071
229,Wendell Carter Jr.,2019-20,932,35.985,754,0.927,2590
230,Richaun Holmes,2018-19,931,38.124,778,0.928,2442
231,Kosta Koufos,2017-18,926,34.271,760,0.971,2702
232,Clint Capela,2019-20,921,33.724,779,0.943,2731
233,Kevon Looney,2020-21,918,36.588,797,0.894,2509
234,Enes Freedom,2019-20,918,41.803,785,0.989,2196
235,Cody Zeller,2018-19,917,35.961,781,0.957,2550
236,Jonas Valanciunas,2018-19,915,40.576,776,0.973,2255
237,Derrick Favors,2018-19,912,23.874,761,0.884,3820
238,Marc Gasol,2013-14,909,21.643,770,0.878,4200
239,Amir Johnson,2016-17,907,26.033,773,0.900,3484
240,Karl-Anthony Towns,2019-20,905,35.884,753,1.004,2522
241,Derrick Favors,2020-21,904,37.325,764,0.979,2422
242,Kosta Koufos,2016-17,903,32.741,755,0.960,2758
243,JaVale McGee,2019-20,898,34.144,755,0.954,2630
244,Kristaps Porzingis,2019-20,898,23.049,757,0.979,3896
245,Willie Cauley-Stein,2017-18,897,22.275,745,0.962,4027
246,Nikola Jokic,2015-16,894,26.256,781,0.903,3405
247,Jordan Hill,2015-16,892,29.853,747,0.793,2988
248,Al Jefferson,2015-16,891,35.870,767,0.879,2484
249,Anderson Varejao,2013-14,886,25.929,727,0.864,3417
250,Jared Sullinger,2013-14,885,22.582,786,0.825,3919
251,Derrick Favors,2013-14,884,21.214,769,0.943,4167
252,Ian Mahinmi,2017-18,881,36.939,731,0.941,2385
253,Mason Plumlee,2019-20,879,33.795,727,0.943,2601
254,Robin Lopez,2014-15,877,25.673,786,0.849,3416
255,Dirk Nowitzki,2017-18,876,23.372,737,0.953,3748
256,Steven Adams,2013-14,874,29.260,742,0.926,2987
257,Aron Baynes,2015-16,871,35.008,730,0.917,2488
258,Derrick Favors,2014-15,871,20.432,758,0.885,4263
259,LaMarcus Aldridge,2016-17,865,16.001,758,0.900,5406
260,Timofey Mozgov,2015-16,864,31.917,743,0.939,2707
261,Kosta Koufos,2014-15,864,30.638,723,0.843,2820
262,Jarrett Allen,2017-18,862,30.150,761,0.948,2859
263,Tristan Thompson,2017-18,861,28.922,755,1.079,2977
264,Jordan Hill,2014-15,860,23.427,765,0.925,3671
265,Bismack Biyombo,2020-21,859,31.123,733,0.939,2760
266,Jaxson Hayes,2019-20,857,36.329,726,0.943,2359
267,Carlos Boozer,2013-14,856,20.127,734,0.826,4253
268,Nerlens Noel,2018-19,856,37.169,688,0.834,2303
269,Willie Cauley-Stein,2019-20,852,37.833,724,0.941,2252
270,Mason Plumlee,2014-15,846,24.715,731,0.876,3423
271,Steven Adams,2014-15,846,24.493,741,0.838,3454
272,Dwight Powell,2018-19,845,24.963,717,0.993,3385
273,Donatas Motiejunas,2014-15,844,21.351,711,0.932,3953
274,Karl-Anthony Towns,2016-17,844,14.214,720,0.934,5938
275,Channing Frye,2016-17,840,27.273,729,0.930,3080
276,Nerlens Noel,2015-16,834,21.082,734,0.942,3956
277,Ed Davis,2017-18,827,27.339,702,0.959,3025
278,Jahlil Okafor,2015-16,825,26.400,725,0.896,3125
279,Jusuf Nurkic,2020-21,824,37.712,670,0.920,2185
280,Ante Zizic,2018-19,822,37.534,696,0.935,2190
281,Dewayne Dedmon,2016-17,819,29.749,718,0.816,2753
282,Naz Reid,2020-21,819,28.930,693,1.001,2831
283,Andray Blatche,2013-14,819,24.580,691,0.913,3332
284,Tyson Chandler,2015-16,817,25.100,693,0.888,3255
